Gene Name	Prediction ID	Curated Model ID	Date Curated Model Created
DDB_G0275797	DDB0202526	DDB0233555	13-APR-06
DDB_G0272204	DDB0168785	DDB0233554	13-APR-06
DDB_G0272202	DDB0168784	DDB0233553	13-APR-06
gefBB	DDB0206250	DDB0233552	13-APR-06
gefAA	DDB0188491	DDB0233551	13-APR-06
ppil3	DDB0184037	DDB0233550	12-APR-06
DDB_G0275227	DDB0203130	DDB0233549	12-APR-06
DDB_G0285357	DDB0186469	DDB0233548	12-APR-06
prpf39	DDB0185449	DDB0233547	12-APR-06
prpf38b	DDB0187924	DDB0233546	12-APR-06
prpf38a	DDB0167926	DDB0233545	12-APR-06
ppil2	DDB0218595	DDB0233543	12-APR-06
ppwd1	DDB0216615	DDB0233542	11-APR-06
ppiH	DDB0167834	DDB0233541	11-APR-06
prp40	DDB0185552	DDB0233540	11-APR-06
DDB_G0270920	DDB0216685	DDB0233539	11-APR-06
DDB_G0269300	DDB0190158	DDB0233538	11-APR-06
smu1	DDB0205393	DDB0233537	10-APR-06
plrg1	DDB0205811	DDB0233530	07-APR-06
tgrE1	DDB0187157	DDB0233529	07-APR-06
dcx	DDB0217917	DDB0233528	07-APR-06
sibD	DDB0187822	DDB0233527	07-APR-06
sibC	DDB0187821	DDB0233526	07-APR-06
sibB	DDB0187788	DDB0233525	07-APR-06
DDB_G0282267	DDB0205305	DDB0233524	07-APR-06
bud31	DDB0190998	DDB0233523	07-APR-06
DDB_G0280067	DDB0206356	DDB0233522	07-APR-06
DDB_G0278337	DDB0205383	DDB0233520	07-APR-06
sibE	DDB0219318	DDB0233519	07-APR-06
wdr57	DDB0216897	DDB0233518	07-APR-06
frmA	DDB0183809	DDB0233517	06-APR-06
frmB	DDB0190205	DDB0233516	06-APR-06
snrpC	DDB0205382	DDB0233515	06-APR-06
crop	DDB0206200	DDB0233514	06-APR-06
DDB_G0276361	DDB0167013	DDB0233513	06-APR-06
nhp2l1	DDB0205289	DDB0233512	06-APR-06
dotA	DDB0216874	DDB0233511	05-APR-06
txnl4a	DDB0217652	DDB0233510	05-APR-06
DDB_G0282161	DDB0205163	DDB0233507	31-MAR-06
DDB_G0270750	DDB0201976	DDB0233506	31-MAR-06
DDB_G0280765	DDB0204718	DDB0233505	31-MAR-06
DDB_G0279829	DDB0206314	DDB0233504	31-MAR-06
DDB_G0281263	DDB0204118	DDB0233503	31-MAR-06
DDB_G0281259	DDB0204116	DDB0233502	31-MAR-06
DDB_G0284079	DDB0185830	DDB0233501	31-MAR-06
DDB_G0280181	DDB0206425	DDB0233500	31-MAR-06
ucpB	DDB0218476	DDB0233499	30-MAR-06
rgbA	DDB0190683	DDB0233497	29-MAR-06
gxcH	DDB0187910	DDB0233496	29-MAR-06
xacB	DDB0205443	DDB0233495	29-MAR-06
gxcQ	DDB0186038	DDB0233494	29-MAR-06
gxcX	DDB0217532	DDB0233493	29-MAR-06
gxcGG	DDB0202154	DDB0233491	29-MAR-06
gxcO	DDB0191916	DDB0233490	29-MAR-06
snf12-1	DDB0168107	DDB0233489	27-MAR-06
snf5	DDB0205749	DDB0233488	27-MAR-06
DDB_G0284401	DDB0185994	DDB0233483	24-MAR-06
DDB_G0281053	DDB0203977	DDB0233482	24-MAR-06
DDB_G0281055	DDB0203978	DDB0233481	24-MAR-06
DDB_G0278819	DDB0206216	DDB0233480	24-MAR-06
gpn2	DDB0204674	DDB0233479	23-MAR-06
gpn3	DDB0215815	DDB0233478	23-MAR-06
gpn1	DDB0191829	DDB0233477	23-MAR-06
DDB_G0270978	DDB0216716	DDB0233476	23-MAR-06
gxcE	DDB0189227	DDB0233475	22-MAR-06
gxcII	DDB0218112	DDB0233473	22-MAR-06
gxcL	DDB0188687	DDB0233472	22-MAR-06
gxcY	DDB0191859	DDB0233471	22-MAR-06
gxcK	DDB0189208	DDB0233470	22-MAR-06
gxcR	DDB0218694	DDB0233469	22-MAR-06
gxcP	DDB0186714	DDB0233468	22-MAR-06
gxcFF	DDB0186161	DDB0233467	22-MAR-06
gxcHH	DDB0188911	DDB0233466	22-MAR-06
DDB_G0293708	DDB0192012	DDB0233465	21-MAR-06
DDB_G0281013	DDB0203954	DDB0233464	21-MAR-06
tstE	DDB0218088	DDB0233463	21-MAR-06
DDB_G0281691	DDB0204608	DDB0233462	21-MAR-06
xab2	DDB0204337	DDB0233461	21-MAR-06
DDB_G0281689	DDB0204607	DDB0233460	21-MAR-06
DDB_G0290649	DDB0219572	DDB0233459	21-MAR-06
DDB_G0290523	DDB0188929	DDB0233458	21-MAR-06
ncbp1	DDB0190586	DDB0233457	20-MAR-06
ncbp2	DDB0218899	DDB0233456	20-MAR-06
DDB_G0277209	DDB0169069	DDB0233455	20-MAR-06
DDB_G0277211	DDB0169070	DDB0233454	20-MAR-06
DDB_G0275633	DDB0167152	DDB0233453	20-MAR-06
ddx41	DDB0187443	DDB0233452	20-MAR-06
ddx3	DDB0185613	DDB0233447	16-MAR-06
gxcEE	DDB0203974	DDB0233446	16-MAR-06
gxcV	DDB0205307	DDB0233445	16-MAR-06
gxcT	DDB0190401	DDB0233444	16-MAR-06
pich	DDB0219387	DDB0233442	16-MAR-06
snf2a	DDB0218679	DDB0233441	16-MAR-06
DDB_G0274329	DDB0167895	DDB0233440	15-MAR-06
aqr	DDB0217480	DDB0233439	15-MAR-06
DDB_G0274965	DDB0217572	DDB0233438	15-MAR-06
mybR	DDB0219718	DDB0233437	15-MAR-06
DDB_G0282115	DDB0205141	DDB0233436	15-MAR-06
DDB_G0287171	DDB0187320	DDB0233435	15-MAR-06
DDB_G0286219	DDB0186863	DDB0233434	15-MAR-06
DDB_G0267556	DDB0189368	DDB0233433	15-MAR-06
ddx42	DDB0219351	DDB0233432	14-MAR-06
ddx17	DDB0219818	DDB0233431	14-MAR-06
DDB_G0272082	DDB0168646	DDB0233429	14-MAR-06
DDB_G0272082	DDB0168645	DDB0233429	14-MAR-06
gtaY	DDB0205670	DDB0233428	14-MAR-06
DDB_G0273053	DDB0167950	DDB0233427	14-MAR-06
gtaM	DDB0187149	DDB0233426	14-MAR-06
gtaV	DDB0204004	DDB0233425	14-MAR-06
slu7	DDB0204278	DDB0233423	13-MAR-06
prp18	DDB0167790	DDB0233422	13-MAR-06
cdc40	DDB0188449	DDB0233421	13-MAR-06
gtaO	DDB0220608	DDB0233420	13-MAR-06
dhx35	DDB0190161	DDB0233419	13-MAR-06
dpiA	DDB0167872	DDB0233418	13-MAR-06
dhx33	DDB0190810	DDB0233404	12-MAR-06
dhx15	DDB0186395	DDB0233403	11-MAR-06
lsm1	DDB0206318	DDB0233402	10-MAR-06
DDB_G0291015	DDB0189212	DDB0233401	10-MAR-06
DDB_G0270402	DDB0191031	DDB0233400	10-MAR-06
dhx8	DDB0189299	DDB0233399	10-MAR-06
dhx16	DDB0186761	DDB0233398	10-MAR-06
DDB_G0285781	DDB0218740	DDB0233397	09-MAR-06
spaA	DDB0187415	DDB0233396	09-MAR-06
vps55	DDB0206451	DDB0233395	09-MAR-06
dmpA	DDB0167450	DDB0233393	09-MAR-06
DDB_G0290767	DDB0189074	DDB0233392	09-MAR-06
DDB_G0290767	DDB0189075	DDB0233392	09-MAR-06
sf1	DDB0192004	DDB0233391	08-MAR-06
mlcB	DDB0188713	DDB0233390	08-MAR-06
DDB_G0293704	DDB0219873	DDB0233389	08-MAR-06
DDB_G0276791	DDB0168311	DDB0233388	08-MAR-06
uap56	DDB0190682	DDB0233387	08-MAR-06
pabpc1B	DDB0219598	DDB0233386	07-MAR-06
lsm8	DDB0219350	DDB0233384	07-MAR-06
lsm5	DDB0189977	DDB0233383	07-MAR-06
DDB_G0283915	DDB0185740	DDB0233381	07-MAR-06
DDB_G0287519	DDB0187505	DDB0233380	07-MAR-06
helF	DDB0168963	DDB0233379	06-MAR-06
lsm4	DDB0187253	DDB0233378	06-MAR-06
lsm3	DDB0217913	DDB0233377	06-MAR-06
lsm2	DDB0204666	DDB0233376	06-MAR-06
set1	DDB0188336	DDB0233375	06-MAR-06
DDB_G0276169	DDB0203483	DDB0233374	06-MAR-06
DDB_G0276251	DDB0217768	DDB0233373	06-MAR-06
DDB_G0276095	DDB0169496	DDB0233372	06-MAR-06
DDB_G0276219	DDB0203518	DDB0233371	06-MAR-06
DDB_G0276097	DDB0169498	DDB0233370	06-MAR-06
suvA	DDB0190352	DDB0233369	06-MAR-06
pabpc1A	DDB0192007	DDB0233359	03-MAR-06
gxcN	DDB0217864	DDB0233358	02-MAR-06
gxcF	DDB0204781	DDB0233357	02-MAR-06
gxcJJ	DDB0167265	DDB0233356	02-MAR-06
gxcS	DDB0206366	DDB0233355	02-MAR-06
u2af1	DDB0218665	DDB0233354	01-MAR-06
u2af2	DDB0186947	DDB0233353	28-FEB-06
tra2	DDB0205391	DDB0233352	28-FEB-06
DDB_G0292698	DDB0184531	DDB0233351	28-FEB-06
DDB_G0283687	DDB0185629	DDB0233350	28-FEB-06
dpm2-1	DDB0167994	DDB0233349	28-FEB-06
pigQ	DDB0205815	DDB0233348	28-FEB-06
mrd1	DDB0186128	DDB0233347	28-FEB-06
DDB_G0275409	DDB0217653	DDB0233346	28-FEB-06
DDB_G0285403	DDB0218709	DDB0233345	28-FEB-06
pigH	DDB0215184	DDB0233344	28-FEB-06
DDB_G0291155	DDB0189279	DDB0233343	28-FEB-06
pigC	DDB0186865	DDB0233342	28-FEB-06
pigN	DDB0205715	DDB0233341	28-FEB-06
rnp1A	DDB0218582	DDB0233340	28-FEB-06
DDB_G0280209	DDB0206444	DDB0233339	28-FEB-06
DDB_G0280921	DDB0215257	DDB0233338	28-FEB-06
mybS	DDB0219861	DDB0233337	28-FEB-06
mybT	DDB0219717	DDB0233336	28-FEB-06
mybP	DDB0201766	DDB0233335	28-FEB-06
DDB_G0288747	DDB0188089	DDB0233334	28-FEB-06
mybU	DDB0185770	DDB0233333	28-FEB-06
mybI	DDB0188286	DDB0233332	28-FEB-06
nacA	DDB0205559	DDB0233328	24-FEB-06
DDB_G0291966	DDB0219708	DDB0233327	24-FEB-06
tmem50	DDB0205069	DDB0233326	24-FEB-06
hira	DDB0167053	DDB0233325	24-FEB-06
DDB_G0277941	DDB0204314	DDB0233324	24-FEB-06
DDB_G0279755	DDB0206013	DDB0233323	24-FEB-06
DDB_G0276247	DDB0217766	DDB0233322	24-FEB-06
DDB_G0273205	DDB0168108	DDB0233321	24-FEB-06
fam49	DDB0168698	DDB0233320	24-FEB-06
atp5e	DDB0217763	DDB0233319	24-FEB-06
gxcKK	DDB0219845	DDB0233318	24-FEB-06
gxcAA	DDB0204946	DDB0233317	24-FEB-06
gxcW	DDB0204457	DDB0233316	23-FEB-06
gxcJ	DDB0219912	DDB0233315	23-FEB-06
gxcM	DDB0216972	DDB0233314	23-FEB-06
clcD	DDB0218076	DDB0233313	23-FEB-06
clcD	DDB0218077	DDB0233313	23-FEB-06
gxcZ	DDB0192204	DDB0233312	23-FEB-06
gxcG	DDB0218346	DDB0233311	23-FEB-06
gxcU	DDB0184149	DDB0233310	23-FEB-06
DDB_G0284245	DDB0185922	DDB0233309	22-FEB-06
DDB_G0280393	DDB0218233	DDB0233308	22-FEB-06
clcF	DDB0191805	DDB0233307	21-FEB-06
clcE	DDB0186999	DDB0233306	21-FEB-06
clcB	DDB0169026	DDB0233305	21-FEB-06
clcC	DDB0217756	DDB0233304	21-FEB-06
ragC	DDB0186034	DDB0233303	21-FEB-06
dync1li1	DDB0191685	DDB0233302	21-FEB-06
DDB_G0286513	DDB0218829	DDB0233295	17-FEB-06
DDB_G0278443	DDB0205457	DDB0233294	17-FEB-06
DDB_G0282605	DDB0204863	DDB0233293	17-FEB-06
DDB_G0271844	DDB0216929	DDB0233291	17-FEB-06
DDB_G0287061	DDB0187261	DDB0233290	17-FEB-06
DDB_G0274301	DDB0167813	DDB0233289	17-FEB-06
DDB_G0276057	DDB0169455	DDB0233288	17-FEB-06
DDB_G0276779	DDB0168294	DDB0233287	16-FEB-06
DDB_G0276131	DDB0169526	DDB0233286	16-FEB-06
phdI	DDB0217466	DDB0233285	16-FEB-06
DDB_G0274629	DDB0203173	DDB0233284	16-FEB-06
DDB_G0273311	DDB0203327	DDB0233283	16-FEB-06
DDB_G0275671	DDB0167257	DDB0233282	16-FEB-06
trxD	DDB0219282	DDB0233281	16-FEB-06
trxD	DDB0187678	DDB0233281	16-FEB-06
DDB_G0276841	DDB0168997	DDB0233280	16-FEB-06
DDB_G0275801	DDB0202530	DDB0233279	16-FEB-06
DDB_G0275379	DDB0202594	DDB0233278	16-FEB-06
DDB_G0275377	DDB0202593	DDB0233277	16-FEB-06
DDB_G0282647	DDB0204889	DDB0233272	13-FEB-06
DDB_G0294583	DDB0168597	DDB0233268	13-FEB-06
fhkB	DDB0206066	DDB0233266	13-FEB-06
DDB_G0272058	DDB0216952	DDB0233265	13-FEB-06
DDB_G0276099	DDB0169499	DDB0233261	10-FEB-06
DDB_G0272919	DDB0203798	DDB0233260	10-FEB-06
DDB_G0273181	DDB0168070	DDB0233259	10-FEB-06
DDB_G0293208	DDB0191821	DDB0233258	10-FEB-06
DDB_G0287403	DDB0187470	DDB0233257	10-FEB-06
DDB_G0275329	DDB0202548	DDB0233256	10-FEB-06
DDB_G0268748	DDB0190004	DDB0233255	09-FEB-06
DDB_G0268812	DDB0190056	DDB0233254	09-FEB-06
DDB_G0287957	DDB0187708	DDB0233252	09-FEB-06
DDB_G0294577	DDB0204890	DDB0233250	09-FEB-06
DDB_G0287207	DDB0218904	DDB0233249	09-FEB-06
DDB_G0285189	DDB0186389	DDB0233248	08-FEB-06
DDB_G0277531	DDB0217971	DDB0233247	08-FEB-06
DDB_G0269354	DDB0190196	DDB0233246	08-FEB-06
DDB_G0284625	DDB0186106	DDB0233245	08-FEB-06
ndufa8	DDB0186201	DDB0233242	06-FEB-06
ndufa6	DDB0189250	DDB0233241	06-FEB-06
ndufa5	DDB0216983	DDB0233240	06-FEB-06
DDB_G0282135	DDB0218360	DDB0233236	06-FEB-06
DDB_G0276897	DDB0168317	DDB0233235	06-FEB-06
DDB_G0277031	DDB0217871	DDB0233234	06-FEB-06
rabK3	DDB0219609	DDB0233233	06-FEB-06
DDB_G0292332	DDB0184338	DDB0233231	06-FEB-06
DDB_G0286625	DDB0187055	DDB0233226	03-FEB-06
DDB_G0276477	DDB0167105	DDB0233225	03-FEB-06
prpf3	DDB0167575	DDB0233224	01-FEB-06
DDB_G0272476	DDB0217025	DDB0233223	31-JAN-06
prpf6	DDB0216973	DDB0233221	31-JAN-06
eftud2	DDB0185466	DDB0233220	31-JAN-06
DDB_G0278007	DDB0204364	DDB0233219	31-JAN-06
DDB_G0278013	DDB0204367	DDB0233218	31-JAN-06
racQ	DDB0204366	DDB0233216	31-JAN-06
DDB_G0290637	DDB0215998	DDB0233215	31-JAN-06
DDB_G0289547	DDB0219448	DDB0233213	31-JAN-06
rabK2	DDB0189088	DDB0233211	31-JAN-06
lst8	DDB0184464	DDB0233210	30-JAN-06
DDB_G0267552	DDB0189366	DDB0233209	30-JAN-06
ndufs7	DDB0218687	DDB0233208	30-JAN-06
DDB_G0290827	DDB0219606	DDB0233207	30-JAN-06
ndufv2	DDB0189294	DDB0233206	30-JAN-06
ndufs8	DDB0169117	DDB0233205	30-JAN-06
snrpF	DDB0206218	DDB0233199	27-JAN-06
lsm6	DDB0202447	DDB0233198	27-JAN-06
snrpG	DDB0204999	DDB0233197	27-JAN-06
lsm7	DDB0188448	DDB0233196	27-JAN-06
DDB_G0289453	DDB0188426	DDB0233195	27-JAN-06
snrpD3	DDB0217082	DDB0233194	27-JAN-06
snrpD2	DDB0218705	DDB0233193	27-JAN-06
snrpD1	DDB0204374	DDB0233192	27-JAN-06
DDB_G0276007	DDB0217747	DDB0233191	27-JAN-06
sgf29	DDB0216950	DDB0233189	27-JAN-06
rabZ	DDB0218790	DDB0233188	27-JAN-06
DDB_G0279683	DDB0205985	DDB0233187	27-JAN-06
DDB_G0279681	DDB0205984	DDB0233185	27-JAN-06
gxcBB	DDB0169060	DDB0233182	26-JAN-06
sf3a2	DDB0192174	DDB0233181	26-JAN-06
sf3a1	DDB0168938	DDB0233180	26-JAN-06
ost4	DDB0206071	DDB0233179	26-JAN-06
snrpb	DDB0206555	DDB0233178	26-JAN-06
ost3	DDB0186552	DDB0233177	26-JAN-06
snrpA1	DDB0185846	DDB0233176	25-JAN-06
ost2	DDB0219627	DDB0233175	25-JAN-06
sf3b5	DDB0202854	DDB0233174	24-JAN-06
gxcB	DDB0190249	DDB0233173	24-JAN-06
sf3b4	DDB0189486	DDB0233172	24-JAN-06
sf3b3	DDB0204844	DDB0233171	24-JAN-06
sf3b2	DDB0218611	DDB0233170	24-JAN-06
drpp20	DDB0188276	DDB0233169	24-JAN-06
sf3b1	DDB0169544	DDB0233168	24-JAN-06
drpp40	DDB0205891	DDB0233167	24-JAN-06
wbp1	DDB0184059	DDB0233148	23-JAN-06
swp1	DDB0219439	DDB0233147	23-JAN-06
ost1	DDB0191831	DDB0233146	23-JAN-06
DDB_G0285911	DDB0186744	DDB0233145	23-JAN-06
fpgt	DDB0186414	DDB0233144	23-JAN-06
sbds	DDB0206557	DDB0233143	23-JAN-06
snrpB2	DDB0187919	DDB0233135	20-JAN-06
snrp70	DDB0189711	DDB0233134	20-JAN-06
cpnF	DDB0183936	DDB0233133	19-JAN-06
ascc3	DDB0188864	DDB0233132	19-JAN-06
ascc3l	DDB0190760	DDB0233131	19-JAN-06
DDB_G0278059	DDB0204393	DDB0233130	18-JAN-06
DDB_G0272456	DDB0217015	DDB0233129	18-JAN-06
prpf8	DDB0167592	DDB0233128	18-JAN-06
DDB_G0282953	DDB0185281	DDB0233127	17-JAN-06
bub3	DDB0184247	DDB0233126	17-JAN-06
cdsA	DDB0190518	DDB0233125	17-JAN-06
DDB_G0288811	DDB0188123	DDB0233124	17-JAN-06
thg1	DDB0184091	DDB0233123	17-JAN-06
pssA	DDB0204468	DDB0233122	16-JAN-06
prp19	DDB0168276	DDB0233121	16-JAN-06
fsjA	DDB0205229	DDB0233120	16-JAN-06
DDB_G0279205	DDB0205647	DDB0233115	13-JAN-06
pop1	DDB0183819	DDB0233114	12-JAN-06
orcF	DDB0186183	DDB0233113	12-JAN-06
orcE	DDB0191826	DDB0233112	12-JAN-06
orcD	DDB0168430	DDB0233111	12-JAN-06
orcA	DDB0218435	DDB0233110	11-JAN-06
DDB_G0291318	DDB0183818	DDB0233109	11-JAN-06
wdr46	DDB0205232	DDB0233108	10-JAN-06
csn8	DDB0167123	DDB0233107	10-JAN-06
csn7	DDB0202834	DDB0233106	10-JAN-06
csn6	DDB0219824	DDB0233105	10-JAN-06
kil1	DDB0189417	DDB0233104	10-JAN-06
csn5	DDB0186089	DDB0233103	10-JAN-06
csn4	DDB0229823	DDB0233102	10-JAN-06
csn3	DDB0219696	DDB0233101	10-JAN-06
csn2	DDB0188387	DDB0233100	10-JAN-06
csn1	DDB0215686	DDB0233099	10-JAN-06
ggps1	DDB0192027	DDB0233098	09-JAN-06
dgat2	DDB0188804	DDB0233097	09-JAN-06
DDB_G0284605	DDB0186093	DDB0233096	09-JAN-06
DDB_G0289473	DDB0188438	DDB0233095	09-JAN-06
tpc2	DDB0216059	DDB0233089	06-JAN-06
DDB_G0274777	DDB0217467	DDB0233088	05-JAN-06
DDB_G0275469	DDB0167125	DDB0233087	05-JAN-06
DDB_G0273165	DDB0168030	DDB0233086	05-JAN-06
DDB_G0272384	DDB0216978	DDB0233085	05-JAN-06
mcln	DDB0183788	DDB0233084	05-JAN-06
DDB_G0293120	DDB0191797	DDB0233083	05-JAN-06
blm	DDB0184245	DDB0233082	05-JAN-06
xpr1	DDB0218755	DDB0233081	03-JAN-06
DDB_G0281809	DDB0218326	DDB0233080	03-JAN-06
gacM	DDB0219279	DDB0233079	03-JAN-06
DDB_G0284915	DDB0186256	DDB0233078	03-JAN-06
uqcrh	DDB0203632	DDB0233077	03-JAN-06
DDB_G0288757	DDB0219377	DDB0233076	03-JAN-06
DDB_G0267872	DDB0189607	DDB0233075	03-JAN-06
wdr91	DDB0189766	DDB0233074	03-JAN-06
mpp10	DDB0205674	DDB0233073	03-JAN-06
uch2	DDB0186547	DDB0233072	02-JAN-06
DDB_G0275853	DDB0217688	DDB0233071	02-JAN-06
DDB_G0285901	DDB0186739	DDB0233070	02-JAN-06
DDB_G0274691	DDB0203240	DDB0233069	02-JAN-06
pex7	DDB0206295	DDB0233068	02-JAN-06
DDB_G0271886	DDB0216935	DDB0233067	02-JAN-06
DDB_G0267984	DDB0189694	DDB0233064	30-DEC-05
arpD	DDB0215233	DDB0233063	30-DEC-05
strap	DDB0215888	DDB0233062	30-DEC-05
DDB_G0275305	DDB0217636	DDB0233061	29-DEC-05
DDB_G0291510	DDB0183944	DDB0233060	29-DEC-05
DDB_G0281487	DDB0205620	DDB0233059	29-DEC-05
prpf4	DDB0187564	DDB0233058	29-DEC-05
DDB_G0278981	DDB0215278	DDB0233057	28-DEC-05
ndrJ	DDB0184504	DDB0233056	28-DEC-05
iqgC	DDB0188195	DDB0233055	28-DEC-05
agnD	DDB0218341	DDB0233052	28-DEC-05
staB	DDB0206483	DDB0233051	28-DEC-05
trxC	DDB0191717	DDB0233050	28-DEC-05
cyp556A1	DDB0185959	DDB0233049	27-DEC-05
cyp555A1	DDB0187125	DDB0233048	27-DEC-05
cyp554A1	DDB0186260	DDB0233047	27-DEC-05
cyp525A1	DDB0168230	DDB0233046	27-DEC-05
mf12	DDB0219314	DDB0233045	27-DEC-05
mf12	DDB0219313	DDB0233045	27-DEC-05
lvsC	DDB0204111	DDB0233044	27-DEC-05
I6KA	DDB0206196	DDB0233043	27-DEC-05
Dd5P1	DDB0205872	DDB0233042	27-DEC-05
tmem128	DDB0218048	DDB0233041	27-DEC-05
DDB_G0269816	DDB0190587	DDB0233034	23-DEC-05
DDB_G0283099	DDB0185354	DDB0233033	22-DEC-05
cyp524A1	DDB0202357	DDB0233032	22-DEC-05
cyp522A1	DDB0218385	DDB0233031	22-DEC-05
cyp521A1	DDB0219892	DDB0233030	22-DEC-05
cyp520A1	DDB0184435	DDB0233029	22-DEC-05
mth	DDB0192111	DDB0233028	21-DEC-05
cyp519E1	DDB0186965	DDB0233026	21-DEC-05
cyp519D1	DDB0183898	DDB0233025	21-DEC-05
ogg1	DDB0184479	DDB0233024	21-DEC-05
rfa1	DDB0188462	DDB0233023	21-DEC-05
cyp519C1	DDB0217042	DDB0233022	20-DEC-05
topbp1	DDB0204704	DDB0233021	20-DEC-05
cyp519B1	DDB0185838	DDB0233020	20-DEC-05
cyp519A1	DDB0203161	DDB0233019	20-DEC-05
cyp518B1	DDB0203096	DDB0233018	20-DEC-05
cyp518A1	DDB0217979	DDB0233017	20-DEC-05
cyp517A4	DDB0185759	DDB0233016	20-DEC-05
rvb2	DDB0204724	DDB0233014	19-DEC-05
rvb1	DDB0191832	DDB0233013	19-DEC-05
ino80	DDB0219732	DDB0233012	19-DEC-05
rad9	DDB0167744	DDB0233011	19-DEC-05
hus1	DDB0186463	DDB0233010	19-DEC-05
psmD13	DDB0186342	DDB0233004	16-DEC-05
rad1	DDB0190218	DDB0233003	15-DEC-05
rad17	DDB0184439	DDB0233002	15-DEC-05
DDB_G0291574	DDB0183990	DDB0233000	15-DEC-05
DDB_G0291572	DDB0183989	DDB0232999	15-DEC-05
cyp517A2	DDB0186118	DDB0232998	15-DEC-05
exo1	DDB0183988	DDB0232997	15-DEC-05
myh	DDB0201993	DDB0232996	14-DEC-05
psmD12	DDB0203976	DDB0232995	14-DEC-05
psmD11	DDB0218287	DDB0232994	14-DEC-05
psmD10	DDB0188298	DDB0232993	14-DEC-05
magA	DDB0216752	DDB0232992	14-DEC-05
cyp516B1	DDB0203634	DDB0232991	14-DEC-05
uglB	DDB0217088	DDB0232990	14-DEC-05
psmD9	DDB0202482	DDB0232989	14-DEC-05
cyp516A1	DDB0219711	DDB0232988	14-DEC-05
psmD7	DDB0205949	DDB0232987	14-DEC-05
cyp515A1	DDB0168898	DDB0232986	14-DEC-05
psmD6	DDB0190867	DDB0232985	14-DEC-05
cyp514A1	DDB0189054	DDB0232982	13-DEC-05
psmD4	DDB0202512	DDB0232981	13-DEC-05
psmD3	DDB0219362	DDB0232980	13-DEC-05
cyp514A4	DDB0189022	DDB0232979	13-DEC-05
psmD2	DDB0192101	DDB0232978	13-DEC-05
psmD1	DDB0187705	DDB0232977	13-DEC-05
cyp508D1	DDB0191641	DDB0232976	13-DEC-05
apnB	DDB0169140	DDB0232975	13-DEC-05
DDB_G0277249	DDB0169141	DDB0232974	13-DEC-05
mgmt	DDB0167468	DDB0232973	12-DEC-05
DDB_G0287911	DDB0219285	DDB0232970	09-DEC-05
psmC6	DDB0186051	DDB0232968	07-DEC-05
psmC3	DDB0186002	DDB0232967	07-DEC-05
psmC2	DDB0168337	DDB0232966	07-DEC-05
cyp508C1	DDB0191642	DDB0232965	07-DEC-05
psmC1	DDB0202018	DDB0232964	07-DEC-05
psmF1	DDB0204870	DDB0232963	06-DEC-05
cyp51	DDB0218167	DDB0232962	06-DEC-05
psmE4	DDB0184358	DDB0232961	06-DEC-05
msh3	DDB0204604	DDB0232960	06-DEC-05
psmB5	DDB0219895	DDB0232959	05-DEC-05
psmB2	DDB0190287	DDB0232958	05-DEC-05
psmB1	DDB0217063	DDB0232957	05-DEC-05
psmA6	DDB0206233	DDB0232956	05-DEC-05
prlA	DDB0204785	DDB0232955	05-DEC-05
sevA	DDB0188380	DDB0232954	05-DEC-05
gtaK	DDB0218406	DDB0232953	05-DEC-05
ptsA	DDB0205033	DDB0232952	05-DEC-05
cepJ	DDB0189914	DDB0232951	05-DEC-05
DDB_G0286613	DDB0187042	DDB0232950	05-DEC-05
DDB_G0284015	DDB0185794	DDB0232949	05-DEC-05
wdr5	DDB0187390	DDB0232948	05-DEC-05
DDB_G0276867	DDB0169028	DDB0232947	05-DEC-05
DDB_G0268232	DDB0189881	DDB0232946	05-DEC-05
DDB_G0288821	DDB0188129	DDB0232945	05-DEC-05
echs1	DDB0218661	DDB0232942	02-DEC-05
icpA	DDB0189463	DDB0232941	02-DEC-05
pXi	DDB0219412	DDB0232940	02-DEC-05
DDB_G0281953	DDB0218345	DDB0232939	02-DEC-05
fttB	DDB0190707	DDB0232938	02-DEC-05
DDB_G0278881	DDB0206259	DDB0232937	02-DEC-05
gdt9	DDB0206258	DDB0232936	02-DEC-05
psmA2	DDB0184241	DDB0232935	01-DEC-05
psmB4-1	DDB0168029	DDB0232934	01-DEC-05
psmB7	DDB0185624	DDB0232933	01-DEC-05
psmB3	DDB0190542	DDB0232932	01-DEC-05
psmA5	DDB0216562	DDB0232930	01-DEC-05
sesn	DDB0205759	DDB0232929	01-DEC-05
pARTg	DDB0203625	DDB0232928	29-NOV-05
DDB_G0291872	DDB0184103	DDB0232927	29-NOV-05
DDB_G0287897	DDB0219280	DDB0232926	29-NOV-05
DDB_G0285709	DDB0186670	DDB0232925	29-NOV-05
DDB_G0292852	DDB0191646	DDB0232427	28-NOV-05
tmem104	DDB0204949	DDB0232426	28-NOV-05
nubpl	DDB0219655	DDB0232425	28-NOV-05
nubp1	DDB0169230	DDB0232424	28-NOV-05
DDB_G0285329	DDB0186442	DDB0232423	28-NOV-05
eif2b4	DDB0189067	DDB0232421	25-NOV-05
mlh3	DDB0218537	DDB0232420	25-NOV-05
mlh3	DDB0218538	DDB0232420	25-NOV-05
DDB_G0294559	DDB0185792	DDB0232419	25-NOV-05
mlh1	DDB0187465	DDB0232418	25-NOV-05
pms1	DDB0185791	DDB0232417	25-NOV-05
DDB_G0277077	DDB0217896	DDB0232416	25-NOV-05
DDB_G0282531	DDB0204817	DDB0232415	24-NOV-05
